text,label
അമേരിക്ക ചൈനീസ് കമ്പനിയായ huwaei കൈവച്ചത് മുതൽ തുടങ്ങിയ തയ്യാറെടുപ്പായിത്. തുടര്‍ന്നുള്ള നികുതി യുദ്ധങ്ങളും എറ്റവും ഒടുവിൽ അമേരിക്കയെ തകർക്കാൻ എന്ന മട്ടിലുള്ള റഷ്യയുടെ പെട്രോളിയം വില കുറയ്ക്കൽ. തയ്യാറാക്കിയ തിരക്കഥ പ്രകാരമുള്ള കരുനീക്കങ്ങൾ,Fake
പിണറായി വിജയനെ മഹാബലിയായി ഇനി പ്രഖാപിക്കുമോ.എന്തൊരു lyrics ലോകംമുഴുവൻ ശോഭിക്കുന്ന പാർട്ടി. . ഭക്ഷ്യ കിറ്റ് കൊടുത്തു. കറന്റ് ബില്ല് കൂട്ടി.വയോജനങ്ങൾക്ക് ക്ഷേമപെൻഷൻ ഏകി രക്ഷിക്കാൻ അത് പിച്ച കൊടുക്കുന്നതല്ല അവരുടെ അവകാശമാണ്. കഷ്ടം തന്നെ,original
ലോകം  മുഴുവൻ  ഉള്ള മനുഷ്യരേയും കുറച്ച്  കാര്യം മനസ്സിൽ  അക്കിക്കാൻ ദൈവം  കൊറോണ യിലൂടെ ഒരു  അവസരം  തന്നതാ,Fake
<b>മറ്റൊരു ഒന്നാം ലോക രാജ്യമാണ് ഇറ്റലി</b>    . എന്ന് പറഞ്ഞാൽ എന്താ.,Fake
china&39;s defence officer wrote about this how to war with america and europe. they can&39;t do with military power only through bioweapon,Fake
ഡോക്ടർമ്൪ കൂട്ടത്തോടെ മരിച്ചോ വാക്സിനു ശേഷം.,Fake
വിജയനെയും കൂടാളികളെയും മാതൃക ആക്കിയാൽ എപ്പോ ഓമൈക്രോൺ വന്നു ചത്തു എന്ന് നോക്കിയാലും മതി. എന്നാലും എന്റെ വിജയ. കരനൊന്മാർ ചെയ്ത തേങ്ങുകയറ്റം തന്നെ നമുക്ക് ബെസ്റ്റ്,original
"avar prathirodha marunnu kandu pidicha sesham, samsayam thonnarikkan swantham powranmare kuruthi koduthu",Fake
shankeye.  covide,Fake
kooi,original
ഈ പാർട്ടി പറയുന്നതൊന്ന് പ്രവർത്തിക്കുന്നത് വേറൊന്നും,original
asianet news vereaa valla pani um nokuuu,Fake
puure,original
ഏതായാലും സഖാവ് തമ്പുരാൻ തിരുമനസിന് നന്നേ ബോധിച്ചരിക്കുന്നു. പങ്കെടുത്ത എല്ലാവർക്കും പണക്കിഴിയുണ്ട്.,original
കളിക്കുന്നവരെല്ലാം സ്ഥിരപെടുത്തേണ്ടവരായിരിക്കും,original
മുസ്ലിം ലീഗ് സമ്മേളനം നടത്തിയാൽ 50000 പേർക്കെതിരെ പോലീസ് കേസെടുത്തു തിരുവാതിര ക്ക് കേസ് ഇല്ലേ സഖാവേ.<br>എന്ത് ഭരണമാണിത്,original
ഇതെല്ലാം ചൈനയുടെ തന്ത്രങ്ങൾ. എല്ലാം രെഹസ്യത്തിൽ കക്കാനും. നിൽക്കാനും അറിയാം ,Fake
evaleyellam chattawar kondu adichodikkanam,original
nishaanth anchor vere level ,original
തിട്ടം  തീട്ടം   തീട്ടം   റിപ്പീറ്റ്  myr ,original
തലക്ക് വെളിവ് ഉള്ളത് ഒരു എണ്ണമെങ്കിലും ഉണ്ടെങ്കിൽ.,original
mattulla koottangal ozhivaakkanam ennu parayunn adhikarikal ano ithinu anuvadhiykkunnathu ithu saakshara keralam anennuborkkanam,original
i am with jacob sir,Fake
ഇത് ഇച്ചിരി കുടി പോയി സഗാക്കളെ ,original
ഹ ഹ ഹ ഹ ഹ,original
njan ippo parayunnathano viswasikkendathu atho pandu paranjatho,Fake
no of death in pakistan  also suspicious,Fake
അവർ പറയുന്നപോലെ ചികിത്സ ചെയ്യാൻ അനുമതി കൊടുത്തു നിരീക്ഷണം ചെയ്യുണം results fail. ആയാൽ ശിക്ഷിക്കണം,Fake
തറയിൽ ഇരിക്കുന്നതിനെ വിളിച്ചു തോളത്തെറ്റിവച്ചവരല്ലേ കേരളത്തിലെ ജനങ്ങൾ ഇതൊന്നും കണ്ടില്ലെങ്കിലേ ഉള്ളു അത്ഭുതം ,original
selftroll,original
china patti,Fake
it&39;s a manmade virus. bioweapon they were on this project long time ago.,Fake
ചൈന ഒരു നാട്ടിൽ മാത്രം കൊറോണ പരീക്ഷിച്ചു കൊള്ളാം എന്ന് തോന്നിയപ്പോൾ  ശത്രു രാജത്തേക്ക് വിട്ടു  നിങ്ങൾ പറഞ്ഞതുപോലെ എന്തോ ചീഞ്ഞി നാറുന്നുണ്ട്,Fake
adyam prakitsa chikitsa enthanennu padikku   ennitt prathikarikku,Fake
there is going to be a world war 3 after july,Fake
ആശാൻ പിടിച്ചു നില്കുന്നത് പരസ്യത്തിന്റെ പുറത്താണ് ഇനിയും നല്ലവണ്ണം വാഴ്ത്തിപാട് ,original
ഈ  വാക്കുകൾ  അറം  പറ്റട്ടെ    അല്പം  ആശ്വാസം  തന്ന  ഷാജൻ  സാറിന്  നന്ദി,Fake
ഇതിലും വലിയ സെൽഫ് ട്രോൾ സ്വപ്നങ്ങളിൽ മാത്രം ,original
china chirichukond kazhitharukunnu. njanonnum arinjille ramanarayana enna bavavum . china vithitu vilavu koyunnu.,Fake
 election rissult ariyunna divasavum adinadutha divasavum kerala thil lock down nadappilakuka ,Fake
champurna chacharadha .arkum ethuvayikkan pattiyillengil kshamikkuka,original
പരനാറികൾ വിവരദോഷികൾ സ്കൂൾ അടച്ചു കുട്ടികൾക്ക് വാക്സിൻ നൽകി രോഗികൾ ആക്കും കൂട്ടികൾക്ക് രോഗപ്രതിരോധശേഷി ഉള്ളപ്പോൾ ചവർ വാക്സിൻ വാക്സിൻ വ്യക്തി താല്പര്യം,original
aiwa,original
ലോകത്തെ ഭരിക്കാൻ വേണ്ടിയുള്ള ചൈന മൂന്നാം ലോകമഹാ യുദ്ധവും ഇപ്പോൾ ഇന്ത്യയിലെ മൊത്തം ചൈനിസ് product ban ചെയ്യണം,Fake
ivala saykalu chavitiyo sagalal,original
ചൈനയിൽ കൊറോണ വൈറസിന്റെ ഭീകരത ലോകത്തിലേ മറ്റു രാജ്യങ്ങൾ എല്ലാം കണ്ടതല്ലേ എന്നിട്ട് എന്തുകൊണ്ട് വൈറസിന്റെ വ്യാപനം നിൽക്കുന്നത് വരേ ചൈനയിൽ നിന്നും ഉള്ള വിമാന സർവ്വിസ് നിർത്തിയില്ല എന്തുകൊണ്ട് ചൈനയിൽ വ്യാപിച്ചില്ല ചൈന വുഹാൻ അടച്ച് പൂട്ടിയിരുന്നു പുഹാനിൽ നിന്ന് ചൈനയുടെ ഒരു നഗരങ്ങളിലോട്ടും വിമാന സർവ്വിസ് ഇല്ലായിരുന്നു പക്ഷെ എല്ലാ രാജ്യങ്ങളിലോട്ടും സർവ്വീസ് നടത്തിയിരുന്നു വാ തുറന്ന് വച്ചു ചൈന അടിച്ച് വായിൽ കൊടുത്തു,Fake
sir nammukk oro jivanum vilapidichathanu,Fake
evar k orupakshe aaaa marunn undakkan ulla pravinyam high aaairikum <br><br>pinna pandumuthale parayarille <br><br><br>marunnum manthravum enn<br><br>evide marunn thanne ane hero <br><br>manthram ennath ithara karude nilanilpinnu vendiulla podikaaai ane <br>.oru pakshe aaa marunn namal public manasilakial pin e evare vendi vannilenkilo enna bhayam ane eeevre okke mathram koode cheythale phalikooo enn paraippikkan karanam,Fake
ഇത്‌ പാടിയത് മഞ്ചു പത്രോസ് ആണോ,original
ഈ ഒരു കളികൊണ്ട് ഇവര് തൂറി വാരി ,original
കുഞ്ചൻ നമ്പ്യാര് പോലും ഇത് പോലെ ഒരു രചന നടത്തി ആരെയും കളിയാക്കിയിട്ടില്ല. എന്തായാലും തിരുവാതിരക്കളിക്ക് വേണ്ടി ഇങ്ങനെ ഒരു രചന നിർവഹിച്ച സഖാവിന് നൂറ് വളിപ്പൻ അഭിവാദ്യങ്ങൾ,original
കോൽ കളിക്കുപറ്റിയ സഖാ ക്കൾ ഉണ്ടല്ലോ ഒരുകോൽകളി കൂടി ഉണ്ടായിരുന്നു എങ്കിൽ ബഹുജോർ,original
ഇത് ജനങ്ങളോടുള്ള വെല്ലുവിളിയാണ് ഞങ്ങൾ എന്തും ചെയ്യും ആരാ ചോദിക്കാൻ എന്ന്,original
അങ്ങയുടെ പ്രവചനംപോലെയാവട്ടെ.ആശ്വാസം സംഭവിക്കട്ടെ!,Fake
ചൈന പറഞ്ഞത് പോലെ കോറോണയെ ചൈനീസ് വൈറസ് എന്ന്‌ വിളിക്കരുത് കമ്മ്യൂണിസ്റ്റ് വൈറസ് എന്ന് വിളിക്കണം,Fake
sherikum ii covid ethuvare und,Fake
കമ്മീഷൻ വാങ്ങിയെടുത്തിട്ടു വാങ്ങി എടുത്തിട്ടു വാക്സിന് അനുകൂലമായി കൊട്ടിഘോഷിച്ചു.കുഴ ഞ്ഞുവീണു മരണങ്ങൾ കൂടിയില്ലേ. ഇനി മാമാ മാധ്യമങ്ങൾ താമസിയാതെ ഇതിനെതിരായി തിരിയും.കാരണം മാധ്യമ buisines ന് ആളു വേണ്ടേ.താമസിച്ചുപോയി.അയ്യോ കഷ്ടം.ഭൂരിഭാഗം പേരും മരണത്തിലേക്കുള്ള certtificat കരസ്ഥമാക്കി യില്ലേ.,Fake
പ്രവാസികൾക്ക് quarantine. നിങ്ങൾക്ക് അഴിഞ്ഞാട്ടം.,original
its a weapon. കൊറോണ അവസാനിക്കരുത് എന്ന് ആഗ്രഹിക്കുന്ന ലോകത്തിലെ ചില സാമ്പത്തിക ശക്തികൾ ഉണ്ട്.കൊറോണ കൊണ്ട് ലോകത്തിലെ ആരുടെ ഒക്കെ സാമ്പത്തികസ്ഥിതി ആണ് മെച്ചപ്പെട്ടത് എന്ന് പരിശോധിക്കുന്നതും പഠിക്കുന്നതും  നന്നായിരിക്കും.ഇനിയും അവർ ലക്ഷ്യമിടുന്നത് അതുതന്നെയാണ്.,Fake
