content,labels
"மோடி தமிழ்நாட்டிற்கு என்ன செஞ்சாரு ?   ஏழை எளிய மக்களுக்கும் தரமான மருத்துவ சிகிச்சைக்காக ஆயுஷ்மான் பாரத் திட்டம் 
narendramodi dmkfailstn annamalai4coimbatore



  

 ",Opinionated
"அதிமுக பொதுச்செயலாளர் செய்தியாளர் சந்திப்பு | admk | edappadi | pressmeet | newsj   salem admk eps edappadikpalanisamy edappadi epspressmeet admkpressmeet salem admkmeeting edappadipalanisamy newsj newsjtamil 

",Positive
"“எங்கள் வரிப்பணத்தில் கொடுக்கும் மகளிர் உதவித் தொகையை பெற எதற்கு தகுதி?” - சீமான் கேள்வி

நமது சின்னம் ஒலிவாங்கி

மக்களின்_சின்னம்_மைக்
mike_voiceofpeople elections2024 | electioncampaign | seeman | magalirurimaithittam | ntk ",Negative
"நடுத்தர-ஏழை மக்களின் எதிரி பாஜகவை ஆட்சியில் இருந்து அகற்றுவோம்!

நாற்பதும் நமதே! நாடும் நமதே! 

ஸ்டாலின்குரல்
cmmkstalin
இளந்தலைவர்
vote4dmk
vote4risingsun
udhayanidhistalin
indiaalliance caa admk neet
novoteforbjp bjpfearsindia modilies gobackmodi",Opinionated
"விளைநிலங்களை பறி போகுதே!
ஜக்கம்மாவே சொன்னாலும்!
மக்களே
சிந்திச்சு பாத்து செய்கைய மாத்து
இனிமேலாவது திருந்திக்கோ
நாட்ட காப்பாத்த நினைச்சயினா இனி நாம் தமிழரோடு சேர்ந்துகோ
இழக்காதே உரிமையை இழக்காதே
நிலங்களை இழக்காதே
மறக்காதே மைக்க மறக்காதே!
மக்களின்_சின்னம்_மைக்
mike_voiceofpeople ",Opinionated
"மணிப்பூர் பெண்கள் பிரச்சனை பற்றி பேசுவதற்கு முன் தமிழகத்தில் எங்களுக்கு என்ன பாதுகாப்பு என தென்காசி மாவட்ட ஊராட்சி மன்ற குழு தலைவி கேள்வி எழுப்பியதால் திமுக மாவட்ட செயலாளர் மற்றும் முக்கிய நிர்வாகிகள் அந்தப் பெண்ணை சுத்தி வளைக்கும் கோஷம் போட்டனர்
திராவிடமாடல்பரிதாபங்கள் ",Opinionated
"கட்சி மாறிய 19 ex.mla க்கள், ஸ்டாலினுக்கு முத்தம், tr பாலுவின் கணக்கு | fine time media
congressibrahim annamalai mkstalin dmk bjp udhayanidhi edappadi admk pmk dmdk modi finetimemedia

",Opinionated
கோவைக்கு வரவேண்டிய பெரும் தொழில்திட்டத்தை மிரட்டி குஜராத்துக்கு அனுப்பியது பா.ஜ.க: முதல்வர் dmk mkstalin,Positive
"கருத்து கணிப்புக்கு வலுசேர்க்கிறது. 

தமிழ்நாட்டில் அதிகம் பதிவிறக்கம் செய்யப்பட்ட வேட்பாளரின் affidavit,நாம் தமிழரின் அக்கா கார்த்திகா உடையது 

237,019 downloads

நாகை வெற்றி உறுதி





 ",Opinionated
"""திமுக மற்றும் அதிமுகவின் ஓட்டு அரசியலை அன்றே போட்டு உடைத்த ராமசாமி நாயக்கர்"" 

periyar dmkfailstn admkfails edappadipalaniswami mkstalin loksabhaelections2024 modiagainin2024 annamalai annamalai4coimbatore ",Opinionated
பாமக விசிக செய்த பிழை திராவிட கட்சிகளோடு கூட்டணி வைத்தது தான்! pmk vck ntk seeman tamilnews karthikaimedia,Opinionated
"நமக்காக உழைப்பவர் நம்ம வெற்றி வேட்பாளர் அண்ணன் ச.முரசொலி அவர்களுக்கு உதயசூரியன் சின்னத்தில் வாக்களிப்பீர்  

dmk4thanjavur
vote4murasoli
murasoli4thanjai
முரசொலி_இன்றைய_செய்தி_நாளைய_வரலாறு
vote4dmk dmk4tn வாக்களிப்பீர்_உதயசூரியன்
dmk4thanjai
murasoli4thanjai dmk ",Opinionated
"சீமானின்_சின்னம்_ஒலிவாங்கி seeman seeman2024 seeman4tn seemanism சீமானிசம் seeman2024election மக்கள்-தலைவன்-சீமான் 

""நான் நாடாளுமன்றத்துக்கு சென்றால் என்னுடைய முதல் குரல்!"" - நாம் தமிழர் கார்த்திகா அதிரடி | ptd  via ",Neutral
"திமுக அதிகார ஆணவத்தில் மிதந்து கொண்டிருக்கிறது  - பிரதமர் நரேந்திர மோடி

narendramodi dmkfailstn dmk annamalai  jayaplus ",Opinionated
